"obsDt","lng","locName","obsValid","comName","obsReviewed","sciName","locationPrivate","howMany","lat","locID","id"
"2016-02-07 11:00",-119.7295699,"Sparks Marina Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.5348915,"L269695","Falco sparverius 2016-02-07 11:00 L269695"
"2016-02-06 12:30",-119.8347473,"Lemmon Valley WTP",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.6503269,"L875241","Falco sparverius 2016-02-06 12:30 L875241"
"2016-02-06 07:25",-115.173099,"US-NV-Las Vegas-W Le Baron Ave - 36.0100x-115.1731",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.010047,"L4214554","Falco sparverius 2016-02-06 07:25 L4214554"
"2016-02-05 13:30",-115.35902,"corn creek field station",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.438458,"L3917583","Falco sparverius 2016-02-05 13:30 L3917583"
"2016-02-05 10:30",-114.4218698,"Overton WMA",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,2,36.5134605,"L474583","Falco sparverius 2016-02-05 10:30 L474583"
"2016-02-04",-115.5368185,"Spring Creek--Pleasant Valley",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,40.7107354,"L269360","Falco sparverius 2016-02-04 L269360"
"2016-02-03 13:34",-119.7132706,"US-Nevada-Sparks-7655 Pyramid Way - 39.636x-119.713",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,2,39.6364504,"L4215288","Falco sparverius 2016-02-03 13:34 L4215288"
"2016-02-03 10:10",-118.8839149,"Fallon--Big Soda Lake",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,3,39.5198005,"L385244","Falco sparverius 2016-02-03 10:10 L385244"
"2016-02-02 12:45",-115.9413385,"Malibou Ave.",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1691997,"L4229124","Falco sparverius 2016-02-02 12:45 L4229124"
"2016-02-02 12:39",-115.9082336,"Homestead and Kellog",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1032863,"L2769505","Falco sparverius 2016-02-02 12:39 L2769505"
"2016-02-02 11:16",-115.144427,"US-NV-Las Vegas-McCarran International Airport - 36.0852x-115.1444",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.085219,"L4212659","Falco sparverius 2016-02-02 11:16 L4212659"
"2016-02-02 11:00",-115.273726,"Las Vegas Urban--Pueblo Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,36.1950749,"L2816063","Falco sparverius 2016-02-02 11:00 L2816063"
"2016-01-31 08:05",-119.8387814,"home",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.5972894,"L814233","Falco sparverius 2016-01-31 08:05 L814233"
"2016-01-30 11:40",-114.5714164,"Laughlin, Riverwalk Trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,35.1780703,"L4204672","Falco sparverius 2016-01-30 11:40 L4204672"
"2016-01-29 12:23",-118.5844573,"US-Nevada-Fallon-10480 Stillwater Rd - 39.505x-118.584",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,2,39.5048331,"L4200977","Falco sparverius 2016-01-29 12:23 L4200977"
"2016-01-29 10:15",-118.9970398,"Private Ranch-Carson River",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,4,39.4764856,"L3338833","Falco sparverius 2016-01-29 10:15 L3338833"
"2016-01-28 14:00",-118.5431671,"Stillwater road (Hwy. 116)",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,6,39.5224489,"L864408","Falco sparverius 2016-01-28 14:00 L864408"
"2016-01-27 15:55",-119.7496229,"Huffaker Hills Trailhead - lakeside trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.4661801,"L1594900","Falco sparverius 2016-01-27 15:55 L1594900"
"2016-01-27 14:14",-119.7332954,"UNR Agriculture Fields",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,5,39.5078154,"L874810","Falco sparverius 2016-01-27 14:14 L874810"
"2016-01-27 12:54",-119.868684,"Reno - Caughlin Parkway Trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.494368,"L3245542","Falco sparverius 2016-01-27 12:54 L3245542"
"2016-01-24 08:00",-115.022462,"Las Vegas Urban--Clark County Wetlands Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,NA,36.1006947,"L160294","Falco sparverius 2016-01-24 08:00 L160294"
"2016-01-24 06:43",-115.04953,"Amargosa Trail, 1471 Paseo Verde Pkwy",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.02559,"L4187256","Falco sparverius 2016-01-24 06:43 L4187256"
"2016-01-24",-118.6377901,"Harmon Reservoir",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,2,39.4732392,"L3556249","Falco sparverius 2016-01-24 L3556249"
"2016-01-24",-119.5987344,"Pyramid Lake--Sutcliffe Marina",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.9551322,"L869295","Falco sparverius 2016-01-24 L869295"
"2016-01-23 10:25",-118.5577154,"Stillwater Road, Fallon",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,4,39.5211095,"L2510865","Falco sparverius 2016-01-23 10:25 L2510865"
"2016-01-22 09:35",-118.5910606,"Stillwater Rd.",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,7,39.4931789,"L2459076","Falco sparverius 2016-01-22 09:35 L2459076"
"2016-01-22 08:30",-116.0184252,"Nevada Treasure Resort",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,2,36.3119005,"L4182715","Falco sparverius 2016-01-22 08:30 L4182715"
"2016-01-21 08:16",-115.9438705,"Mountain Falls Back Pond & Agricultural Field",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1456378,"L1943753","Falco sparverius 2016-01-21 08:16 L1943753"
"2016-01-20 15:38",-119.7066665,"Riverview Park and Empire Ranch Trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.164333,"L4090780","Falco sparverius 2016-01-20 15:38 L4090780"
"2016-01-20 14:40",-119.831905,"Idlewild Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.5208387,"L345149","Falco sparverius 2016-01-20 14:40 L345149"
"2016-01-20 14:21",-115.1900196,"Las Vegas Urban--Springs Preserve",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,36.1718465,"L3116444","Falco sparverius 2016-01-20 14:21 L3116444"
"2016-01-20 10:15",-119.485413,"Pyramid Lake",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.918681,"L320006","Falco sparverius 2016-01-20 10:15 L320006"
"2016-01-19 07:15",-115.6538589,"Mountain Falls Front Pond Parkway in Nye County, Nevada",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1957981,"L2023005","Falco sparverius 2016-01-19 07:15 L2023005"
"2016-02-13 16:30",-119.7090912,"Riverview Park, Carson City",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,1,39.1608136,"L4240276","Tyto alba 2016-02-13 16:30 L4240276"
"2016-02-12 14:00",-119.7633362,"Deadman's Canyon",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,2,39.2394995,"L2873718","Tyto alba 2016-02-12 14:00 L2873718"
"2016-02-12 10:00",-119.8213261,"Genoa",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,3,39.0023879,"L4251925","Tyto alba 2016-02-12 10:00 L4251925"
"2016-02-10 09:45",-118.578186,"Stillwater NWR",TRUE,"Barn Owl",FALSE,"Tyto alba",FALSE,2,39.523111,"L598208","Tyto alba 2016-02-10 09:45 L598208"
"2016-01-29 10:15",-118.9970398,"Private Ranch-Carson River",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,1,39.4764856,"L3338833","Tyto alba 2016-01-29 10:15 L3338833"
"2016-01-23 20:02",-119.784605,"US-NV-Reno-7764 Pickering Cir - 39.4565x-119.7846",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,1,39.456507,"L4129272","Tyto alba 2016-01-23 20:02 L4129272"
"2016-01-23",-116.0084435,"Carlin Tunnels",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,1,40.7187549,"L4233259","Tyto alba 2016-01-23 L4233259"
"2016-01-22 09:35",-118.5910606,"Stillwater Rd.",TRUE,"Barn Owl",FALSE,"Tyto alba",TRUE,1,39.4931789,"L2459076","Tyto alba 2016-01-22 09:35 L2459076"
"2016-01-21 17:45",-119.7332954,"UNR Agriculture Fields",TRUE,"Barn Owl",FALSE,"Tyto alba",FALSE,1,39.5078154,"L874810","Tyto alba 2016-01-21 17:45 L874810"
"2016-02-14 08:30",-116.0568666,"Pahrump",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,2,36.2872169,"L3388397","Athene cunicularia 2016-02-14 08:30 L3388397"
"2016-02-13 16:45",-116.3142073,"Ash Meadows Wildlife Refuge Headquarters",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,5,36.4205115,"L3220615","Athene cunicularia 2016-02-13 16:45 L3220615"
"2016-02-12 15:25",-115.2447635,"Whispering Sands and Balsam",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,5,36.3012055,"L2709879","Athene cunicularia 2016-02-12 15:25 L2709879"
"2016-02-12 12:03",-115.9438705,"Mountain Falls Back Pond & Agricultural Field",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,1,36.1456378,"L1943753","Athene cunicularia 2016-02-12 12:03 L1943753"
"2016-02-12 10:50",-115.9562302,"Lakeside Casino and Campground",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,2,36.1403701,"L1943831","Athene cunicularia 2016-02-12 10:50 L1943831"
"2016-02-04 07:05",-119.2059946,"Yerington Mine Site",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,1,38.9986931,"L3335554","Athene cunicularia 2016-02-04 07:05 L3335554"
"2016-02-03",-114.4889545,"Oasis",TRUE,"Burrowing Owl",TRUE,"Athene cunicularia",TRUE,1,41.0300319,"L2170977","Athene cunicularia 2016-02-03 L2170977"
"2016-02-02 08:18",-115.995841,"Agricultural Fields",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",TRUE,2,36.158667,"L4213874","Athene cunicularia 2016-02-02 08:18 L4213874"
"2016-01-29 07:02",-115.266594,"Las Vegas Urban--Floyd Lamb Park at Tule Springs",TRUE,"Burrowing Owl",FALSE,"Athene cunicularia",FALSE,1,36.3249025,"L139900","Athene cunicularia 2016-01-29 07:02 L139900"
"2016-02-16 07:30",-115.1126862,"Las Vegas Urban--Sunset Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,NA,36.0685619,"L456488","Accipiter cooperii 2016-02-16 07:30 L456488"
"2016-02-15 10:00",-119.8256171,"Rancho San Rafael Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.5464016,"L130617","Accipiter cooperii 2016-02-15 10:00 L130617"
"2016-02-15 09:49",-119.7797728,"Carson Valley (Douglas Co.)",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,38.9861336,"L573446","Accipiter cooperii 2016-02-15 09:49 L573446"
"2016-02-15 07:36",-119.9939418,"Verdi",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.5243027,"L2193882","Accipiter cooperii 2016-02-15 07:36 L2193882"
"2016-02-15 07:15",-119.8382228,"back yard",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.5461578,"L2630184","Accipiter cooperii 2016-02-15 07:15 L2630184"
"2016-02-15 07:00",-114.8467398,"Duck Pond",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,35.9550123,"L4273199","Accipiter cooperii 2016-02-15 07:00 L4273199"
"2016-02-15 06:49",-116.3122084,"Ash Meadows National Wildlife Refuge, Amargosa Valley,",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.4181034,"L2470979","Accipiter cooperii 2016-02-15 06:49 L2470979"
"2016-02-14 15:37",-119.7066665,"Riverview Park and Empire Ranch Trail",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.164333,"L4090780","Accipiter cooperii 2016-02-14 15:37 L4090780"
"2016-02-14 15:30",-119.824966,"2692 Alpine Creek Road",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.4658115,"L4270429","Accipiter cooperii 2016-02-14 15:30 L4270429"
"2016-02-14 12:22",-119.7647148,"Washoe Lake SP--Deadman's Creek",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.2380141,"L1192444","Accipiter cooperii 2016-02-14 12:22 L1192444"
"2016-02-14 09:20",-119.7116125,"Pah Rah Green Belt",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.5613515,"L2352563","Accipiter cooperii 2016-02-14 09:20 L2352563"
"2016-02-14 08:00",-119.8230743,"Home",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.2400313,"L4223297","Accipiter cooperii 2016-02-14 08:00 L4223297"
"2016-02-14 08:00",-115.02074,"clark county wetlands park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.0964873,"L4264018","Accipiter cooperii 2016-02-14 08:00 L4264018"
"2016-02-14 07:30",-119.8673165,"Backyard",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,2,39.4871523,"L4265417","Accipiter cooperii 2016-02-14 07:30 L4265417"
"2016-02-14 07:05",-119.7404516,"1340 Muir Drive",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,38.899216,"L3932556","Accipiter cooperii 2016-02-14 07:05 L3932556"
"2016-02-14 06:45",-114.843843,"Quail Ridge",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,2,35.965468,"L4273598","Accipiter cooperii 2016-02-14 06:45 L4273598"
"2016-02-14 06:20",-115.359566,"Desert NWR--Corn Creek (Field Station)",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,2,36.438797,"L168656","Accipiter cooperii 2016-02-14 06:20 L168656"
"2016-02-13 12:01",-119.856496,"Swan Lake Nature Study Area (IBA)--Boardwalk",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.6531916,"L3572935","Accipiter cooperii 2016-02-13 12:01 L3572935"
"2016-02-13 07:52",-115.266594,"Las Vegas Urban--Floyd Lamb Park at Tule Springs",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.3249025,"L139900","Accipiter cooperii 2016-02-13 07:52 L139900"
"2016-02-13 07:30",-115.022462,"Las Vegas Urban--Clark County Wetlands Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,NA,36.1006947,"L160294","Accipiter cooperii 2016-02-13 07:30 L160294"
"2016-02-13 07:30",-115.7764894,"Ports Backyard",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,40.8310012,"L1812349","Accipiter cooperii 2016-02-13 07:30 L1812349"
"2016-02-13 06:00",-115.2773041,"Ritter Residence",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.2430488,"L1982882","Accipiter cooperii 2016-02-13 06:00 L1982882"
"2016-02-12 17:30",-119.763712,"Sparks - Rock Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.5200308,"L345154","Accipiter cooperii 2016-02-12 17:30 L345154"
"2016-02-12 15:30",-119.7075462,"Empire Ranch Trail",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.1777488,"L4247984","Accipiter cooperii 2016-02-12 15:30 L4247984"
"2016-02-12 12:03",-115.9438705,"Mountain Falls Back Pond & Agricultural Field",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.1456378,"L1943753","Accipiter cooperii 2016-02-12 12:03 L1943753"
"2016-02-12 11:00",-119.5701141,"MyRanch",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.7516245,"L1960154","Accipiter cooperii 2016-02-12 11:00 L1960154"
"2016-02-12 08:00",-116.0032616,"Discovery Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.1975909,"L3222777","Accipiter cooperii 2016-02-12 08:00 L3222777"
"2016-02-12 07:00",-119.6842994,"Kiley Ranch Preserve",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.6172156,"L312482","Accipiter cooperii 2016-02-12 07:00 L312482"
"2016-02-11 13:51",-119.1228032,"Mason Valley WMA",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.0901674,"L969157","Accipiter cooperii 2016-02-11 13:51 L969157"
"2016-02-10 09:45",-118.578186,"Stillwater NWR",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,2,39.523111,"L598208","Accipiter cooperii 2016-02-10 09:45 L598208"
"2016-02-10 07:59",-115.190249,"US-NV-Las Vegas-299-333 S Valley View Blvd - 36.1711x-115.1902",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.171091,"L4236830","Accipiter cooperii 2016-02-10 07:59 L4236830"
"2016-02-10 07:30",-115.0021416,"Henderson Bird Viewing Preserve",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,NA,36.0749791,"L209342","Accipiter cooperii 2016-02-10 07:30 L209342"
"2016-02-10 06:25",-115.080674,"Wildhorse Golf Course",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.060942,"L3550231","Accipiter cooperii 2016-02-10 06:25 L3550231"
"2016-02-09 14:00",-115.0187445,"Las Vegas Urban--Clark County Wetlands Park (Duck Creek)",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.0951639,"L866201","Accipiter cooperii 2016-02-09 14:00 L866201"
"2016-02-08 13:45",-119.846535,"Oxbow Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.518784,"L157052","Accipiter cooperii 2016-02-08 13:45 L157052"
"2016-02-08 10:28",-115.4588759,"Spring Mountain Ranch SP",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.0690146,"L337028","Accipiter cooperii 2016-02-08 10:28 L337028"
"2016-02-07 10:10",-115.1900196,"Las Vegas Urban--Springs Preserve",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.1718465,"L3116444","Accipiter cooperii 2016-02-07 10:10 L3116444"
"2016-02-06",-119.8447037,"Swan Lake Nature Study Area (IBA)",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.6573151,"L124349","Accipiter cooperii 2016-02-06 L124349"
"2016-02-05 13:30",-115.35902,"corn creek field station",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.438458,"L3917583","Accipiter cooperii 2016-02-05 13:30 L3917583"
"2016-02-05 10:30",-114.4218698,"Overton WMA",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.5134605,"L474583","Accipiter cooperii 2016-02-05 10:30 L474583"
"2016-02-04 15:20",-119.7187042,"Hidden Valley, Reno",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,2,39.4905474,"L1861400","Accipiter cooperii 2016-02-04 15:20 L1861400"
"2016-02-03 10:10",-118.8839149,"Fallon--Big Soda Lake",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.5198005,"L385244","Accipiter cooperii 2016-02-03 10:10 L385244"
"2016-02-03 09:04",-119.7346239,"1382 Hastings Lane - our house",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,38.9438969,"L1782469","Accipiter cooperii 2016-02-03 09:04 L1782469"
"2016-02-02 09:15",-115.9973645,"Pahrump--Willow Creek Golf Course (defunct)",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,36.2020013,"L3176856","Accipiter cooperii 2016-02-02 09:15 L3176856"
"2016-02-01 14:10",-115.9562302,"Lakeside Casino and Campground",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.1403701,"L1943831","Accipiter cooperii 2016-02-01 14:10 L1943831"
"2016-02-01 08:15",-115.2802867,"Las Vegas Urban--My Yard",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.1345409,"L792922","Accipiter cooperii 2016-02-01 08:15 L792922"
"2016-01-31 15:00",-119.831905,"Idlewild Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.5208387,"L345149","Accipiter cooperii 2016-01-31 15:00 L345149"
"2016-01-31 10:15",-115.025401,"US-NV-Las Vegas-Desert Wetlands Park - 36.1030x-115.0254",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.10295,"L4207094","Accipiter cooperii 2016-01-31 10:15 L4207094"
"2016-01-30 16:33",-119.868684,"Reno - Caughlin Parkway Trail",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.494368,"L3245542","Accipiter cooperii 2016-01-30 16:33 L3245542"
"2016-01-30 07:08",-119.7917542,"SC Complex",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.5023933,"L4128933","Accipiter cooperii 2016-01-30 07:08 L4128933"
"2016-01-25 13:24",-119.7913599,"Country Estates Cir",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.4578123,"L3601283","Accipiter cooperii 2016-01-25 13:24 L3601283"
"2016-01-24 10:05",-118.8137054,"Curry Rd. Residence",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.3743835,"L2118679","Accipiter cooperii 2016-01-24 10:05 L2118679"
"2016-01-23 16:33",-119.7092789,"Empire Ranch Trail",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.1798261,"L4091698","Accipiter cooperii 2016-01-23 16:33 L4091698"
"2016-01-23 15:26",-114.6397591,"Big Bend of the Colorado SRA",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,35.1147834,"L3497370","Accipiter cooperii 2016-01-23 15:26 L3497370"
"2016-01-22 09:35",-118.5910606,"Stillwater Rd.",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.4931789,"L2459076","Accipiter cooperii 2016-01-22 09:35 L2459076"
"2016-01-22 08:30",-116.0184252,"Nevada Treasure Resort",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.3119005,"L4182715","Accipiter cooperii 2016-01-22 08:30 L4182715"
"2016-01-21",-119.826392,"Reno -- Rancho San Rafael Park south of McCarran",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,39.5489773,"L1833562","Accipiter cooperii 2016-01-21 L1833562"
"2016-01-20 09:10",-119.6950783,"Pyramid Lake--Willows",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,40.0742094,"L269368","Accipiter cooperii 2016-01-20 09:10 L269368"
"2016-01-19 07:15",-115.6538589,"Mountain Falls Front Pond Parkway in Nye County, Nevada",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",TRUE,1,36.1957981,"L2023005","Accipiter cooperii 2016-01-19 07:15 L2023005"
"2016-01-18 09:00",-119.8542309,"Reno - Crissie Caughlin Park",TRUE,"Cooper's Hawk",FALSE,"Accipiter cooperii",FALSE,1,39.5109278,"L3109793","Accipiter cooperii 2016-01-18 09:00 L3109793"
"2016-02-16 09:04",-119.1228032,"Mason Valley WMA",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",FALSE,2,39.0901674,"L969157","Buteo regalis 2016-02-16 09:04 L969157"
"2016-02-15 09:30",-116.0150242,"Blagg Road and W. Basin Road",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,36.2204569,"L3395348","Buteo regalis 2016-02-15 09:30 L3395348"
"2016-02-15 06:49",-116.3122084,"Ash Meadows National Wildlife Refuge, Amargosa Valley,",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,36.4181034,"L2470979","Buteo regalis 2016-02-15 06:49 L2470979"
"2016-02-13 11:05",-119.7797728,"Carson Valley (Douglas Co.)",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",FALSE,1,38.9861336,"L573446","Buteo regalis 2016-02-13 11:05 L573446"
"2016-02-13 10:20",-114.8815441,"Highway 93, just N of Wells",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,41.1717413,"L4252407","Buteo regalis 2016-02-13 10:20 L4252407"
"2016-02-13 08:40",-115.9438705,"Mountain Falls Back Pond & Agricultural Field",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,36.1456378,"L1943753","Buteo regalis 2016-02-13 08:40 L1943753"
"2016-02-13",-118.77699,"Fallon",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,39.47352,"L192562","Buteo regalis 2016-02-13 L192562"
"2016-02-09 17:09",-118.4759926,"Lovelock, South Meridian Road",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,40.1321739,"L3157843","Buteo regalis 2016-02-09 17:09 L3157843"
"2016-02-09 10:30",-118.540445,"US-NV-Fallon-Tule Lake - 39.5998x-118.5404",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,2,39.599769,"L4236142","Buteo regalis 2016-02-09 10:30 L4236142"
"2016-02-02 09:30",-116.0032616,"Discovery Park",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,36.1975909,"L3222777","Buteo regalis 2016-02-02 09:30 L3222777"
"2016-02-02 09:15",-115.9973645,"Pahrump--Willow Creek Golf Course (defunct)",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",FALSE,1,36.2020013,"L3176856","Buteo regalis 2016-02-02 09:15 L3176856"
"2016-02-01 07:45",-118.4759402,"Lovelock",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,3,40.1806111,"L870948","Buteo regalis 2016-02-01 07:45 L870948"
"2016-01-29 10:15",-118.9970398,"Private Ranch-Carson River",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,2,39.4764856,"L3338833","Buteo regalis 2016-01-29 10:15 L3338833"
"2016-01-19 07:15",-115.6538589,"Mountain Falls Front Pond Parkway in Nye County, Nevada",TRUE,"Ferruginous Hawk",FALSE,"Buteo regalis",TRUE,1,36.1957981,"L2023005","Buteo regalis 2016-01-19 07:15 L2023005"
"2016-02-15 15:45",-119.868684,"Reno - Caughlin Parkway Trail",TRUE,"Great Horned Owl",FALSE,"Bubo virginianus",FALSE,1,39.494368,"L3245542","Bubo virginianus 2016-02-15 15:45 L3245542"
"2016-02-15 13:49",-119.8256171,"Rancho San Rafael Park",TRUE,"Great Horned Owl",FALSE,"Bubo virginianus",FALSE,2,39.5464016,"L130617","Bubo virginianus 2016-02-15 13:49 L130617"
"2016-02-15 13:21",-114.1242385,"Baker Ranch",TRUE,"Great Horned Owl",FALSE,"Bubo virginianus",TRUE,1,39.0250517,"L3392877","Bubo virginianus 2016-02-15 13:21 L3392877"
